Exposure,Area,VehPower,VehAge,DrivAge,BonusMalus,VehBrand,VehGas,Density,Region,ClaimNb,target
0.32,4,9,1,70,50,3,1,4436,5,1,7.094234845924755
0.72,3,12,2,43,50,3,0,613,20,1,6.761167594139294
0.42,2,4,10,19,100,9,1,398,19,1,6.030685260261263
0.64,4,4,2,60,50,3,1,5628,0,1,6.616934954029853
0.61,0,8,0,62,56,3,0,47,20,1,10.002019808600375
0.6,4,10,1,39,50,3,1,9307,17,1,6.401917196727186
0.53,4,6,6,59,50,3,0,9307,17,1,7.5046668516612565
0.09,5,4,0,73,50,3,1,22821,0,1,7.186144304522325
0.74,4,6,10,51,50,0,0,5033,0,1,6.761167594139294
0.34,4,12,0,39,50,3,0,2252,17,2,8.37914647719587
0.74,3,7,4,64,50,3,0,1064,20,1,7.186144304522325
0.28,4,6,6,40,60,3,0,2859,0,1,8.853808274977197
0.34,4,12,0,39,50,3,0,2252,17,2,7.029087564149662
0.47,3,6,5,29,85,10,0,564,0,1,7.029087564149662
0.66,5,4,2,41,86,3,1,27000,0,1,6.493753839851686
0.51,3,6,0,35,64,3,1,949,4,1,6.356437467414787
0.27,4,10,3,59,50,3,1,6736,0,2,8.853808274977197
0.27,4,10,3,59,50,3,1,6736,0,2,7.186144304522325
0.61,3,7,1,38,50,3,1,721,20,1,7.094234845924755
0.28,4,7,7,50,50,3,0,4925,0,1,7.186144304522325
0.41,2,7,7,28,72,10,1,392,21,1,7.094234845924755
0.74,0,4,2,42,50,7,1,42,20,1,7.094234845924755
0.41,4,7,4,30,112,10,1,9307,17,1,7.83399634170946
0.74,2,4,1,61,50,3,1,107,20,1,7.186144304522325
0.71,0,6,2,29,54,0,0,25,15,1,7.029087564149662
0.26,2,10,5,46,50,3,1,413,11,1,7.83399634170946
0.36,4,7,3,55,50,3,0,5410,0,1,7.186144304522325
0.33,2,7,10,25,85,3,1,451,11,1,7.83399634170946
0.41,2,12,4,43,51,3,1,125,19,1,7.094234845924755
0.64,2,5,4,66,64,3,1,153,20,1,7.554402919888031
0.61,1,6,3,54,50,3,0,84,2,1,7.186144304522325
0.26,2,10,1,47,55,3,1,313,0,1,7.186144304522325
0.74,3,6,7,31,72,6,0,1326,20,1,6.9220032922473385
0.67,5,4,0,78,50,3,1,27000,0,1,7.170888478512505
0.64,4,7,1,26,85,3,0,4393,0,1,7.094234845924755
0.28,4,6,3,23,80,7,1,3991,1,2,8.926200020220666
0.73,2,4,3,35,57,3,0,473,0,1,7.094234845924755
0.28,4,6,3,23,80,7,1,3991,1,2,7.029087564149662
0.52,2,5,5,52,50,1,0,393,19,1,7.186144304522325
0.62,4,8,4,67,72,3,1,2674,20,1,5.955241336950457
0.63,4,4,2,28,80,3,0,3744,20,1,6.937304372438687
0.27,5,6,10,29,85,3,1,27000,0,1,5.218082973837431
0.48,5,11,3,61,72,3,1,27000,0,2,6.531955763529723
0.48,5,11,3,61,72,3,1,27000,0,2,7.186144304522325
0.55,4,5,3,59,50,3,1,3301,15,1,7.094234845924755
0.74,3,4,3,35,64,3,0,508,7,1,7.094234845924755
0.48,3,11,1,79,50,3,0,898,20,1,7.094234845924755
0.28,4,6,2,52,72,3,1,5410,0,1,7.141245122350491
0.43,0,6,0,45,61,3,1,24,17,1,7.384908290381084
0.7,3,9,7,54,50,3,1,1101,20,1,6.493753839851686
0.55,4,7,1,47,50,3,0,8023,0,1,7.094234845924755
0.43,2,4,1,52,69,3,1,260,19,1,7.094234845924755
0.32,4,8,2,57,50,3,0,2715,20,1,7.094234845924755
0.53,2,6,9,61,50,3,0,153,18,1,7.094234845924755
0.5,3,4,7,59,50,3,1,1002,17,1,7.186144304522325
0.74,3,4,2,34,85,3,0,672,0,1,7.186144304522325
0.74,1,4,2,38,100,3,1,61,0,1,7.186144304522325
0.27,3,7,2,74,50,3,0,1662,0,1,8.853808274977197
0.74,3,4,1,50,100,3,1,1753,17,1,7.83399634170946
0.44,2,6,3,47,80,3,0,342,20,1,7.186144304522325
0.57,3,5,2,48,64,3,1,682,20,4,7.094234845924755
0.62,5,10,0,51,100,3,1,27000,0,2,9.194755557189847
0.74,4,4,3,57,60,3,1,4762,20,1,7.094234845924755
0.74,5,7,3,60,50,3,1,27000,0,1,7.00397413672268
0.62,3,10,10,31,57,3,1,796,0,1,7.029087564149662
0.37,3,7,10,59,50,0,1,756,6,1,7.83399634170946
0.74,4,4,2,50,50,3,0,3159,7,1,7.186144304522325
0.36,1,12,8,29,106,3,0,92,14,1,4.599453878991982
0.55,4,8,2,40,51,3,1,4762,20,1,7.186144304522325
0.27,2,7,1,72,50,3,0,104,20,1,6.493753839851686
0.01,5,10,3,53,50,3,1,27000,0,1,6.493753839851686
0.74,4,5,1,23,100,3,1,5877,0,1,6.493753839851686
0.7,1,8,3,25,100,3,0,60,20,1,6.493753839851686
0.3,5,11,7,73,50,3,1,27000,0,2,6.269209913613775
0.07,1,4,0,68,78,3,1,67,21,1,7.029087564149662
0.16,3,7,6,61,50,8,0,824,19,1,7.277247726631484
0.42,2,7,5,38,57,3,1,315,19,1,6.401917196727186
0.42,2,8,2,69,50,3,1,116,8,1,7.186144304522325
0.74,0,5,6,51,50,3,1,41,20,1,7.186144304522325
0.66,2,10,1,70,50,3,1,301,17,1,7.094234845924755
0.56,2,7,1,57,50,3,0,303,2,1,7.83399634170946
0.18,3,5,5,28,76,3,1,1899,1,1,6.493753839851686
0.98,5,6,2,55,50,3,0,27000,0,1,5.970853593203858
0.74,2,8,3,38,57,3,0,211,21,1,7.186144304522325
0.43,4,7,1,65,62,3,0,4348,14,1,7.201170883281678
0.54,2,7,3,67,50,3,1,346,2,1,7.094234845924755
0.46,0,11,2,58,50,3,0,17,1,1,7.186144304522325
0.82,3,6,0,43,57,3,1,632,8,1,6.336825731146441
0.74,1,13,1,56,50,3,1,66,20,1,7.186144304522325
0.54,4,12,1,68,50,3,0,2019,0,1,7.094234845924755
0.39,4,8,1,80,50,3,1,5936,0,1,7.1439335085668025
0.74,4,8,3,57,50,3,0,3744,20,3,6.401917196727186
0.74,2,4,1,46,50,3,0,360,19,1,6.412327169396152
0.5,2,5,5,37,51,9,1,154,20,1,7.186144304522325
0.56,4,12,1,54,50,3,0,5433,20,1,6.401917196727186
0.72,4,4,3,47,50,3,1,2311,0,1,7.186144304522325
0.5,5,4,0,23,95,3,1,15386,0,1,7.029087564149662
0.6,5,12,1,46,50,3,0,27000,0,1,7.094234845924755
0.41,4,4,9,20,100,10,1,3317,20,1,7.83399634170946
0.48,3,4,0,60,50,3,1,1220,15,1,7.83399634170946
0.38,4,6,15,25,100,0,0,5877,0,1,5.707110264748875
0.46,4,8,4,40,76,3,0,3317,20,1,7.186144304522325
0.6,5,10,0,52,50,3,1,27000,0,1,6.60479711897784
0.7,0,10,0,50,50,3,1,48,3,1,6.336825731146441
0.28,2,4,4,57,50,3,1,223,2,1,7.094234845924755
0.5,4,8,3,54,50,3,0,2715,20,1,7.996138764693988
0.54,4,6,6,80,50,3,1,3132,0,2,7.186144304522325
0.66,4,4,3,31,57,3,0,3339,0,1,7.094234845924755
0.41,3,6,2,35,68,3,0,1001,0,1,8.18060094759445
0.7,4,5,5,73,50,3,1,2317,0,1,7.186144304522325
0.74,1,11,4,41,50,3,0,99,0,1,6.401917196727186
0.56,2,15,2,67,50,3,0,115,0,1,9.22268288877457
0.74,3,4,3,35,50,3,1,993,17,1,6.493753839851686
0.3,5,11,7,73,50,3,1,27000,0,2,6.401917196727186
0.34,5,7,1,45,57,3,0,27000,0,1,7.186144304522325
0.41,1,8,9,24,80,6,1,97,16,2,4.552612935249416
0.41,1,8,9,24,80,6,1,97,16,2,7.467942332285852
0.74,3,7,2,30,68,3,1,848,1,1,7.094234845924755
0.63,5,10,4,36,100,3,1,27000,0,1,8.135941556739365
0.31,3,5,9,25,85,9,0,1557,7,2,6.336949617277547
0.31,3,5,9,25,85,9,0,1557,7,2,6.90875477931522
0.68,2,4,0,45,50,3,1,285,17,1,6.401917196727186
0.54,0,8,3,51,50,3,0,44,14,1,7.186144304522325
0.74,4,8,5,37,50,3,0,8880,0,1,6.401917196727186
0.63,4,5,15,56,58,0,1,6284,0,1,7.094234845924755
0.74,2,4,2,43,50,3,0,358,15,1,6.493753839851686
0.48,3,10,1,64,80,3,1,1662,0,1,7.094234845924755
0.61,3,5,6,62,64,6,0,1273,6,1,8.853808274977197
0.74,4,8,1,52,50,3,0,3339,0,2,6.322816554844147
0.74,4,8,1,52,50,3,0,3339,0,2,6.401917196727186
0.03,4,11,0,36,80,3,0,3317,20,1,7.11402120101955
0.56,2,4,2,53,50,3,0,252,15,1,7.094234845924755
0.25,1,4,10,22,125,7,0,57,3,1,7.029087564149662
0.74,1,11,4,75,50,3,0,51,4,1,6.401917196727186
0.43,0,8,1,66,50,3,0,34,14,1,7.11402120101955
0.74,4,6,5,79,50,3,0,3744,20,1,7.205932088526559
0.34,3,4,2,45,50,3,0,1397,15,1,7.913290559128406
0.41,4,7,4,25,85,3,0,8884,0,1,9.093060209857704
0.29,1,4,1,28,76,3,1,55,8,1,5.017279836814924
0.53,5,4,4,58,50,3,1,16052,0,1,7.11402120101955
0.7,4,4,3,29,72,3,1,7049,0,1,7.094234845924755
0.74,0,8,4,63,68,3,0,3,15,1,7.205932088526559
0.38,1,6,3,55,50,3,0,95,1,1,7.029087564149662
0.41,4,5,6,24,76,3,1,3274,0,1,7.11402120101955
0.57,5,8,9,52,125,3,1,27000,0,1,7.029087564149662
0.74,0,15,8,53,50,3,0,39,17,1,7.094234845924755
0.46,3,4,5,64,50,3,1,1629,20,1,6.421687306341873
0.5,4,4,2,62,69,3,1,3568,0,1,7.83399634170946
0.13,3,6,1,20,125,3,1,966,6,1,5.362043057428582
0.61,3,5,8,31,68,9,1,561,17,2,7.2307369254208504
0.61,3,5,8,31,68,9,1,561,17,2,6.421687306341873
0.74,4,6,8,20,100,10,0,5033,0,2,9.463631290157869
0.74,4,6,8,20,100,10,0,5033,0,2,7.11402120101955
0.63,2,8,1,51,50,3,0,324,19,1,7.11402120101955
0.25,5,4,0,40,50,3,1,14200,0,1,6.336825731146441
0.27,2,9,2,62,50,3,1,215,6,1,7.11402120101955
0.61,2,4,1,51,54,3,1,465,0,1,7.223565519155254
0.54,5,10,3,45,50,3,1,27000,0,1,7.205932088526559
0.74,1,5,1,83,50,3,0,51,4,1,7.11402120101955
0.73,4,10,2,74,50,3,1,4762,20,1,7.11402120101955
0.48,4,6,2,52,90,3,1,6157,7,1,6.421687306341873
0.37,4,6,1,32,57,3,1,4762,20,1,8.58989331587444
0.54,3,11,3,37,71,3,0,1907,7,1,7.11402120101955
0.14,4,8,2,25,95,3,0,5433,20,1,7.11402120101955
0.47,2,10,3,51,50,3,1,114,20,1,6.421687306341873
0.74,2,8,2,46,50,3,0,282,14,2,6.342579060466065
0.74,2,8,2,46,50,3,0,282,14,2,7.11402120101955
0.47,0,11,4,32,67,3,0,8,21,2,7.839517704556679
0.55,4,7,7,53,50,3,1,3075,14,1,7.24952062520693
0.58,2,5,2,45,50,3,1,422,18,1,7.094234845924755
0.47,0,11,4,32,67,3,0,8,21,2,6.336825731146441
0.69,0,4,1,28,60,3,0,43,1,1,7.11402120101955
0.45,5,12,3,69,50,3,0,27000,0,1,7.205932088526559
0.57,4,4,1,27,85,3,1,8549,17,1,8.87360810154911
0.63,0,4,4,70,76,3,1,25,15,1,7.205932088526559
0.13,2,5,2,37,78,3,0,106,19,1,7.205932088526559
0.74,3,8,2,60,50,3,0,916,7,1,7.44512545797024
0.71,3,6,1,71,50,3,1,721,20,1,7.029087564149662
0.55,3,5,1,66,50,3,0,1313,4,1,7.11402120101955
0.39,4,4,4,60,50,3,1,4393,0,1,7.186144304522325
0.07,3,4,1,53,85,3,1,747,12,1,7.205932088526559
0.46,1,6,2,48,55,3,1,56,7,1,7.11402120101955
0.74,4,7,3,44,50,3,0,2131,17,1,7.11402120101955
0.63,2,5,2,45,50,3,1,134,20,1,7.11402120101955
0.51,4,7,1,48,61,3,0,9484,0,1,7.853791203493058
0.49,2,5,2,56,50,3,0,190,20,1,7.141245122350491
0.52,4,5,3,25,72,3,1,6729,0,1,7.205932088526559
0.58,5,6,15,64,50,0,1,12750,0,1,4.556400021618662
0.39,4,11,0,76,50,3,0,3317,20,2,4.3031186995690085
0.16,2,5,5,52,50,3,1,101,20,1,5.591882102157973
0.55,2,5,1,64,76,3,1,130,17,1,7.11402120101955
0.74,2,7,4,37,69,0,1,484,17,1,8.021811034394085
0.39,4,11,0,76,50,3,0,3317,20,2,7.029087564149662
0.46,2,4,4,51,50,3,0,400,0,1,7.11402120101955
0.5,2,11,2,33,59,3,0,107,20,1,8.87360810154911
0.43,0,5,15,44,50,0,1,19,6,1,6.244322228405583
0.74,3,4,5,28,100,0,0,566,20,1,7.11402120101955
0.74,0,6,3,31,51,3,0,22,2,1,7.11402120101955
0.54,4,6,7,66,50,3,0,2586,17,1,7.205932088526559
0.4,2,10,2,69,50,3,0,322,17,1,7.11402120101955
0.74,3,4,6,42,50,3,1,555,17,1,7.205932088526559
0.57,3,5,2,48,64,3,1,682,20,4,7.11402120101955
0.54,2,10,10,65,50,4,0,356,20,1,7.205932088526559
0.12,1,12,5,44,50,3,0,54,17,1,7.029087564149662
0.49,3,10,1,45,50,3,1,626,20,2,6.342579060466065
0.49,3,10,1,45,50,3,1,626,20,2,2.4159137783010487
0.74,4,6,4,30,54,3,0,3317,20,1,7.11402120101955
0.52,3,7,4,22,125,6,1,1017,5,1,9.440814588189289
0.38,4,4,2,62,50,3,1,4348,14,1,7.205932088526559
0.21,3,5,2,39,57,3,1,782,8,1,7.205932088526559
0.74,0,4,1,20,95,3,1,28,13,1,7.11402120101955
0.89,4,10,0,61,74,3,1,3366,0,1,7.416342399167427
0.43,1,10,1,35,50,3,1,66,20,1,7.11402120101955
0.6,2,6,0,35,72,3,1,495,19,1,7.474414773100857
0.5,3,4,2,60,50,3,0,898,20,1,7.11402120101955
0.46,3,4,5,23,106,0,0,611,20,2,7.205932088526559
0.63,2,6,4,42,64,3,0,338,2,2,5.592441146579294
0.53,2,8,2,39,50,3,1,145,0,1,7.11402120101955
0.63,2,6,4,42,64,3,0,338,2,2,7.029087564149662
0.74,4,6,6,62,90,3,1,6617,0,1,7.205932088526559
0.24,4,4,2,30,80,3,1,4348,14,2,8.87360810154911
0.33,2,7,0,29,72,3,0,129,14,1,7.192625903013935
0.24,4,4,2,30,80,3,1,4348,14,2,7.11402120101955
0.5,3,7,2,37,68,3,0,1658,2,1,7.11402120101955
0.72,2,7,3,40,57,3,0,322,7,2,8.87360810154911
0.72,2,7,3,40,57,3,0,322,7,2,7.11402120101955
0.63,3,8,1,49,50,3,0,873,0,1,7.853791203493058
0.45,3,9,7,45,85,4,1,721,20,1,8.4080321294897
0.45,4,5,5,44,50,3,1,3744,20,2,4.385645080196593
0.45,4,5,5,44,50,3,1,3744,20,2,5.224347846347863
0.21,4,4,1,30,95,3,1,4685,0,1,7.029087564149662
0.64,1,7,2,69,51,3,0,65,15,1,7.205932088526559
0.4,2,7,10,46,50,0,1,343,17,1,7.11402120101955
0.03,5,4,15,51,50,0,1,14368,0,1,7.094234845924755
0.36,2,5,0,39,57,3,0,177,20,1,5.231001659263169
0.46,3,4,2,63,50,3,1,1955,21,1,7.205932088526559
0.49,4,4,2,53,50,3,0,4327,0,2,8.067305865755326
0.49,4,4,2,53,50,3,0,4327,0,2,6.421687306341873
0.04,4,5,1,37,85,3,1,3184,0,1,7.029087564149662
0.56,2,4,1,79,50,3,1,342,20,1,7.80676149046608
0.7,4,5,10,26,100,0,1,3994,7,1,7.853791203493058
0.44,2,7,2,73,50,3,0,272,19,1,7.853791203493058
0.74,1,7,2,57,50,3,0,66,20,1,7.205932088526559
0.46,4,7,1,59,50,3,0,6090,0,1,8.87360810154911
0.56,1,15,2,43,54,3,0,66,20,1,7.213473713920017
0.74,3,4,5,60,90,10,1,824,19,2,7.22867868521372
0.51,3,5,10,26,72,8,0,565,20,1,5.176149732573829
0.28,4,4,3,34,80,3,0,2446,20,1,6.686572304480562
0.74,4,4,1,45,57,3,1,2580,14,1,3.9632862993656874
0.38,4,8,4,70,50,3,1,3132,0,1,7.11402120101955
0.62,1,15,5,57,50,3,1,66,20,1,7.205932088526559
0.36,5,8,1,45,50,3,1,17140,0,1,8.87360810154911
0.54,3,8,1,76,50,3,0,1959,17,1,6.421687306341873
0.7,0,6,4,53,77,7,0,25,11,1,7.11402120101955
0.09,4,6,9,45,50,3,0,2740,2,1,8.87360810154911
0.3,4,7,5,42,50,3,0,4985,0,1,7.11402120101955
0.85,0,12,4,49,50,3,0,22,13,1,7.029087564149662
0.48,2,8,1,64,50,3,0,462,14,1,7.205932088526559
0.42,4,4,1,55,72,3,0,2983,7,1,8.850781272857587
0.45,2,10,4,47,50,3,0,426,19,1,6.78094411211575
0.55,0,4,9,38,67,8,0,34,2,1,7.205932088526559
0.61,1,8,4,54,50,3,0,65,19,1,7.333676395657684
0.74,4,6,6,52,50,3,1,2365,7,1,7.11402120101955
0.8,2,7,1,70,50,3,1,154,20,1,7.029087564149662
0.52,3,4,3,45,105,3,0,563,18,1,6.421687306341873
0.53,4,5,7,27,64,10,0,3744,20,1,8.011205844290496
0.57,4,10,2,45,50,3,1,5202,0,1,7.80676149046608
0.74,4,6,15,59,50,0,0,4220,0,1,6.788273300940098
0.49,2,4,1,74,50,3,1,326,17,1,7.11402120101955
0.74,3,4,2,20,100,0,0,863,0,1,7.205932088526559
0.33,4,9,7,34,50,3,1,4348,14,1,7.205932088526559
0.43,3,5,2,26,90,3,1,1730,0,1,7.11402120101955
0.82,3,10,6,43,50,3,1,1445,14,2,7.029087564149662
0.48,3,4,2,28,76,0,0,1842,0,1,6.3068772954855294
0.45,2,7,0,49,50,3,0,113,19,1,6.72306291404218
0.64,2,7,2,57,54,3,0,209,20,1,6.617402977974478
0.53,2,7,3,36,54,3,0,374,20,1,7.094234845924755
0.74,2,7,2,72,50,3,0,458,20,1,7.205932088526559
0.3,2,12,2,38,76,3,0,109,19,1,7.094234845924755
0.7,3,9,6,47,50,3,1,1114,0,1,7.11402120101955
0.61,2,4,6,32,85,3,1,280,4,1,6.421687306341873
0.52,3,10,1,60,55,3,1,582,0,2,10.018644921923576
0.52,3,10,1,60,55,3,1,582,0,2,7.11402120101955
0.61,5,4,1,45,60,3,1,27000,0,1,7.205932088526559
0.43,3,7,4,45,50,3,0,542,0,1,6.342579060466065
0.46,2,7,3,79,50,0,1,413,11,1,7.11402120101955
0.7,2,7,8,33,51,8,1,282,20,1,7.11402120101955
0.51,3,6,10,33,63,6,0,824,19,1,7.11402120101955
0.7,3,4,4,67,50,3,0,712,7,1,8.650499558724462
0.56,2,6,2,77,50,3,1,393,19,1,7.205932088526559
0.74,2,7,4,30,64,3,0,339,0,1,7.205932088526559
0.16,2,4,0,35,50,3,1,177,20,1,7.029087564149662
0.35,4,6,8,28,60,6,0,2252,17,1,6.358760389098643
0.65,4,4,1,39,50,6,1,4998,0,1,6.51352680279996
0.74,2,10,10,57,50,3,1,138,19,1,6.51352680279996
0.55,3,5,7,29,72,8,0,820,8,1,9.537699784080726
0.46,2,4,0,41,72,3,1,338,2,1,6.421687306341873
0.49,3,9,6,39,58,9,1,716,20,1,6.850941511627118
0.7,0,5,2,66,50,3,1,11,16,1,8.1836737908803
0.5,4,4,2,24,80,3,0,6924,0,1,7.205932088526559
0.53,3,10,2,49,50,3,1,854,17,3,6.421687306341873
0.49,2,4,10,23,85,8,0,159,7,1,6.7113631949714
0.47,5,7,1,73,50,3,1,27000,0,1,7.205932088526559
0.29,2,4,0,36,57,3,1,130,15,1,7.205932088526559
0.59,0,10,15,30,72,3,0,16,17,1,7.853791203493058
0.74,4,5,3,29,112,3,0,2354,0,1,8.22871880516676
0.28,1,7,9,47,50,9,0,93,19,1,7.205932088526559
0.53,1,7,2,39,85,3,0,50,5,2,8.632484235750972
0.53,1,7,2,39,85,3,0,50,5,2,6.421687306341873
0.69,5,4,1,26,100,3,1,27000,0,1,7.205932088526559
0.38,3,10,1,58,50,3,1,657,20,1,7.205932088526559
0.61,4,7,0,27,64,3,0,3301,15,1,6.51352680279996
0.74,4,7,4,70,50,3,0,4128,11,1,7.205932088526559
0.57,4,4,2,54,50,3,1,6681,0,1,7.11402120101955
0.13,2,10,5,41,64,3,1,373,0,1,7.205932088526559
0.28,5,4,0,83,51,3,1,15703,0,1,7.11402120101955
0.54,4,4,8,35,54,3,1,2537,7,1,7.11402120101955
0.55,4,7,2,47,54,3,0,3564,0,1,7.205932088526559
0.74,3,9,5,57,50,3,1,1314,4,1,7.11402120101955
0.74,4,7,4,51,50,3,1,2131,17,1,6.421687306341873
0.45,4,5,1,37,50,0,1,4985,0,1,7.205932088526559
0.46,2,7,0,44,58,3,0,458,20,1,6.363269453723511
0.58,4,6,4,43,50,3,0,7259,7,1,7.388760666335648
0.03,2,5,2,54,50,10,1,330,17,1,7.029087564149662
0.29,2,6,10,41,54,3,0,107,11,2,6.342579060466065
0.29,2,6,10,41,54,3,0,107,11,2,7.11402120101955
0.49,3,8,2,50,50,3,0,824,19,1,7.853791203493058
0.74,4,5,1,45,50,3,0,4939,0,1,7.11402120101955
0.74,4,7,2,53,50,3,0,8346,0,1,6.421687306341873
0.33,2,7,7,45,51,8,1,107,20,1,7.205932088526559
0.6,4,4,7,57,60,7,0,3465,0,1,5.726847747587197
0.69,4,9,3,83,50,3,1,3744,20,2,8.87360810154911
0.69,4,9,3,83,50,3,1,3744,20,2,7.11402120101955
0.55,4,4,2,39,95,3,0,3973,0,1,8.87360810154911
0.99,4,6,10,24,100,3,1,4348,14,1,7.029087564149662
0.13,0,9,6,64,50,3,1,14,15,1,7.844240718141811
0.09,3,7,10,40,85,3,1,1204,14,2,6.182208865975514
0.09,3,7,10,40,85,3,1,1204,14,2,8.314097335405807
0.46,0,9,6,37,50,3,1,11,4,1,7.11402120101955
0.3,4,7,1,48,100,3,0,7313,7,1,7.094234845924755
0.33,5,10,5,33,100,3,1,22669,0,1,7.11402120101955
0.49,0,8,3,57,50,3,0,33,18,1,7.11402120101955
0.74,2,10,1,53,100,3,1,421,20,2,8.632484235750972
0.74,2,10,1,53,100,3,1,421,20,2,7.205932088526559
0.7,1,8,2,56,58,3,0,84,0,1,7.205932088526559
0.53,4,10,1,44,78,3,1,2007,0,1,7.094234845924755
0.36,4,6,10,62,100,3,0,2426,0,1,7.094234845924755
0.68,2,8,1,31,61,3,0,197,20,1,7.11402120101955
0.7,4,9,8,40,50,3,1,3317,20,1,7.205932088526559
0.95,4,7,2,46,63,3,1,6913,0,1,7.067319848653476
0.25,3,7,6,66,50,3,1,1352,3,1,8.014841561729627
0.74,4,8,3,40,85,3,1,3568,0,1,7.161839202002983
0.7,5,4,1,32,100,3,1,27000,0,1,6.625763651858722
0.27,5,6,4,45,50,3,1,22669,0,1,6.46946734750647
0.67,4,11,1,56,50,3,0,4218,0,1,7.11402120101955
0.11,3,6,15,28,76,7,0,1767,7,1,7.094234845924755
0.66,4,5,3,56,50,3,1,5433,20,1,6.7303018535850425
0.58,4,7,1,34,60,3,1,3317,20,1,6.51352680279996
0.64,4,5,2,39,95,9,1,2733,20,1,7.322701961229519
0.29,3,10,10,53,50,1,1,1729,16,1,7.11402120101955
0.41,1,7,2,66,50,3,1,72,20,1,7.11402120101955
0.27,3,4,2,63,125,3,1,1400,20,1,5.464975218875384
0.73,4,6,0,74,50,3,1,3132,0,1,8.132383288233106
0.45,2,7,9,45,50,3,0,295,12,1,5.670432494974647
0.1,3,7,4,45,50,3,0,542,0,1,9.310430020990195
0.71,4,6,3,67,50,3,0,4762,20,1,6.705639094860003
0.57,2,10,1,66,50,3,1,423,0,1,7.253753428256754
0.74,2,8,3,68,50,3,0,127,14,1,7.11402120101955
0.66,4,5,5,36,95,3,1,4998,0,1,7.205932088526559
0.43,3,4,2,62,50,3,1,1489,11,1,6.976348070447749
0.38,2,5,1,51,125,3,1,368,17,1,7.029087564149662
0.63,5,8,0,63,50,3,0,27000,0,1,7.205932088526559
0.74,3,5,10,43,50,0,0,1497,7,1,7.253753428256754
0.58,4,11,2,58,50,3,0,2658,17,1,7.161839202002983
0.53,3,10,2,49,50,3,1,854,17,3,8.921457578947884
0.53,3,10,2,49,50,3,1,854,17,3,7.161839202002983
0.54,4,5,6,35,68,3,1,6308,0,1,6.828744538647093
0.57,4,6,4,26,85,3,0,4617,1,1,7.253753428256754
0.29,3,10,5,37,60,3,1,1422,17,1,6.39034133313929
0.74,0,7,6,68,50,3,0,33,10,2,8.921457578947884
0.74,0,7,6,68,50,3,0,33,10,2,7.161839202002983
0.74,1,4,2,59,57,3,1,59,20,1,7.161839202002983
0.6,4,7,2,48,50,3,0,3866,4,1,7.161839202002983
0.46,4,4,3,41,60,3,1,4172,17,1,6.5613135113234335
0.54,3,12,1,36,100,3,0,1408,15,1,7.161839202002983
0.49,2,4,3,56,68,3,0,233,20,1,6.46946734750647
0.74,3,5,7,79,50,3,0,1753,17,1,7.253753428256754
0.48,4,4,2,63,50,3,0,2498,14,1,7.161839202002983
0.74,4,5,6,78,50,3,1,2563,0,1,6.1870313306519575
0.27,5,10,10,35,95,3,1,27000,0,1,7.253753428256754
0.74,3,11,1,75,50,3,0,1784,0,1,7.161839202002983
0.63,4,7,1,78,55,3,1,4810,18,1,7.161839202002983
0.55,5,12,2,38,65,3,0,27000,0,1,6.828744538647093
0.74,3,5,2,61,50,3,0,796,0,1,6.5613135113234335
0.87,4,4,1,56,50,3,1,2715,20,1,7.029087564149662
0.26,1,12,3,28,76,3,0,59,0,1,7.1784005457244575
0.43,0,5,1,51,50,9,1,23,15,1,7.161839202002983
0.41,4,10,5,59,50,3,1,3744,20,2,7.253753428256754
0.74,1,9,1,32,100,3,1,85,18,1,7.186144304522325
0.42,5,8,1,53,57,3,0,27000,0,1,4.7017522838343355
0.54,5,10,1,33,90,3,1,27000,0,1,7.253753428256754
0.58,1,5,6,44,50,3,1,88,0,1,7.253753428256754
0.74,5,5,2,33,61,3,1,27000,0,2,8.921457578947884
0.74,5,5,2,33,61,3,1,27000,0,2,7.253753428256754
0.74,3,7,3,29,60,3,1,1767,7,1,7.253753428256754
0.5,4,5,8,75,68,3,0,3374,9,2,7.199304862960407
0.5,4,5,8,75,68,3,0,3374,9,2,6.5613135113234335
0.46,4,7,4,32,60,7,0,3240,0,1,7.161839202002983
0.64,2,10,1,52,50,3,1,102,11,1,7.253753428256754
0.28,2,7,1,40,50,3,0,167,0,1,7.067319848653476
0.7,3,11,9,55,50,3,1,1062,18,1,7.161839202002983
0.23,3,4,3,27,76,3,1,824,19,1,7.161839202002983
0.22,3,4,1,43,50,3,1,566,20,1,8.921457578947884
0.2,4,10,2,40,50,3,1,2715,20,2,8.076888160465366
0.26,2,4,2,44,52,3,0,101,4,1,7.253753428256754
0.2,4,10,2,40,50,3,1,2715,20,2,7.067319848653476
0.29,3,7,2,34,63,3,1,1962,17,1,6.46946734750647
0.81,2,10,0,53,50,3,0,112,20,2,5.46653999896249
0.67,2,11,7,54,50,3,1,225,21,1,7.253753428256754
0.46,3,7,6,53,67,3,0,887,2,1,7.253753428256754
0.29,4,8,2,49,50,3,1,2887,0,1,7.253753428256754
0.78,4,4,1,55,51,3,1,3301,15,1,7.067319848653476
0.57,3,5,2,48,64,3,1,682,20,4,8.921457578947884
0.57,3,5,2,48,64,3,1,682,20,4,6.46946734750647
0.66,2,4,4,41,50,7,1,321,15,1,7.253753428256754
0.74,3,11,3,51,50,3,0,645,21,1,7.901629080714658
0.46,0,8,1,36,56,3,0,31,0,1,7.253753428256754
0.2,1,12,2,31,54,3,0,70,2,2,6.322816554844147
