date,recession_probability,1_month_recession_probability,3_month_recession_probability,6_month_recession_probability,1_year_rate,3_months_rate,6_months_rate,CPI,INDPRO,10_year_rate,share_price,unemployment_rate,PPI,OECD_CLI_index,CSI_index,Year,Quarter_Number,Month_Number,gdp_per_capita,seasonally_adjusted_INDPRO,seasonally_adjusted_CPI,seasonally_adjusted_unemployment_rate,anomaly_INDPRO,anomaly_CPI,anomaly_unemployment_rate,anomaly_PPI,anomaly_share_price,anomaly_1_year_rate,anomaly_3_months_rate,anomaly_6_months_rate,anomaly_10_year_rate,CPI_trend,INDPRO_trend,unemployment_rate_trend,PPI_trend,seasonally_adjusted_PPI,1_year_rate_acf1_original,1_year_rate_sumsq_acf_original,1_year_rate_acf1_diff1,1_year_rate_sumsq_acf_diff1,1_year_rate_acf1_diff2,1_year_rate_sumsq_acf_diff2,1_year_rate_acf_seasonal,3_months_rate_acf1_original,3_months_rate_sumsq_acf_original,3_months_rate_acf1_diff1,3_months_rate_sumsq_acf_diff1,3_months_rate_acf1_diff2,3_months_rate_sumsq_acf_diff2,3_months_rate_acf_seasonal,6_months_rate_acf1_original,6_months_rate_sumsq_acf_original,6_months_rate_acf1_diff1,6_months_rate_sumsq_acf_diff1,6_months_rate_acf1_diff2,6_months_rate_sumsq_acf_diff2,6_months_rate_acf_seasonal,CPI_acf1_original,CPI_sumsq_acf_original,CPI_acf1_diff1,CPI_sumsq_acf_diff1,CPI_acf1_diff2,CPI_sumsq_acf_diff2,CPI_acf_seasonal,INDPRO_acf1_original,INDPRO_sumsq_acf_original,INDPRO_acf1_diff1,INDPRO_sumsq_acf_diff1,INDPRO_acf1_diff2,INDPRO_sumsq_acf_diff2,INDPRO_acf_seasonal,10_year_rate_acf1_original,10_year_rate_sumsq_acf_original,10_year_rate_acf1_diff1,10_year_rate_sumsq_acf_diff1,10_year_rate_acf1_diff2,10_year_rate_sumsq_acf_diff2,10_year_rate_acf_seasonal,share_price_acf1_original,share_price_sumsq_acf_original,share_price_acf1_diff1,share_price_sumsq_acf_diff1,share_price_acf1_diff2,share_price_sumsq_acf_diff2,share_price_acf_seasonal,unemployment_rate_acf1_original,unemployment_rate_sumsq_acf_original,unemployment_rate_acf1_diff1,unemployment_rate_sumsq_acf_diff1,unemployment_rate_acf1_diff2,unemployment_rate_sumsq_acf_diff2,unemployment_rate_acf_seasonal,PPI_acf1_original,PPI_sumsq_acf_original,PPI_acf1_diff1,PPI_sumsq_acf_diff1,PPI_acf1_diff2,PPI_sumsq_acf_diff2,PPI_acf_seasonal,OECD_CLI_index_acf1_original,OECD_CLI_index_sumsq_acf_original,OECD_CLI_index_acf1_diff1,OECD_CLI_index_sumsq_acf_diff1,OECD_CLI_index_acf1_diff2,OECD_CLI_index_sumsq_acf_diff2,OECD_CLI_index_acf_seasonal,CSI_index_acf1_original,CSI_index_sumsq_acf_original,CSI_index_acf1_diff1,CSI_index_sumsq_acf_diff1,CSI_index_acf1_diff2,CSI_index_sumsq_acf_diff2,CSI_index_acf_seasonal,gdp_per_capita_acf1_original,gdp_per_capita_sumsq_acf_original,gdp_per_capita_acf1_diff1,gdp_per_capita_sumsq_acf_diff1,gdp_per_capita_acf1_diff2,gdp_per_capita_sumsq_acf_diff2,gdp_per_capita_acf_seasonal
1976-02-01,0.0,0.1,0.1,0.02,5.530555555555555,4.881111111111111,5.198888888888889,55.9,43.3407,7.79,1.841111775731002,7.7,56.9,100.648567222021,84.6,1976,1,2,29149.33333333333,43.15738994952515,55.76184830604607,7.76520413497943,0,0,0,0,0,0,0,0,0,55.64966292537005,42.99776433925324,7.893332651993347,57.22608391608513,56.96530710138308,0.936802450534771,3.5499920322431375,0.33713426455060647,0.2739155840796948,-0.2244308186011299,0.3071264446962594,,0.9483328980301605,4.316469311524037,0.20032132993233157,0.12537080517083404,-0.3814721718160151,0.36076449898219876,,0.9430907720682538,4.027021973777519,0.25248408270875705,0.18369794545288398,-0.3236298869036362,0.30825149569337645,,0.9703270384370531,6.966479585944323,0.5139578168214259,2.34966564577008,-0.5815632965165686,0.4929415796604348,,0.9775013245145422,6.825822976152975,0.5228245184261371,0.5763543684276904,-0.3097283608775283,0.18557415234754626,,0.9437483051250543,4.772251565117353,0.2670947853053503,0.12755349864632934,-0.1830232743167504,0.2315536739358471,,0.9447927534538823,3.8512930523547273,0.25924127136486974,0.12767230745060262,-0.3281045861357037,0.2918146312053682,,0.9759301280655404,6.007517680152146,0.39265003555993266,0.47919735984186723,-0.4874992582556597,0.48071976558503166,,0.9721565970873363,6.715990963025688,0.6059500286825168,0.7938448233569888,-0.33224967490247015,0.17449715571368332,,0.9869344104772462,5.358543601821073,0.9652962788571373,3.0748178043194514,0.8746414674096709,1.6522035403849353,,0.9454037467156193,5.483514819507267,-0.0006124474178661523,0.11489453274494646,-0.47811177798259696,0.4061103645221734,,0.9708106476867696,6.814431140890398,0.740334151950527,1.0957354658162135,-0.0002669681696701509,0.3625977023473664,
1976-03-01,0.1,0.04,0.08,0.06,5.82304347826087,5.000869565217391,5.439565217391304,56.0,43.4281,7.73,1.8472968974133872,7.6,56.9,100.880782130858,84.6,1976,1,3,29199.666666666668,43.21396795357431,55.89409882753032,7.752164508890108,0,0,0,0,0,0,0,0,0,55.91827804471417,43.23536354042576,7.850660413800332,57.47731223778195,56.86884650387197,0.93713548670333,3.547943733690636,0.3368929379233564,0.2710274981629853,-0.21733724020844108,0.31152792414649305,,0.9489454146899469,4.306699799997149,0.2002241866192596,0.1256336965178323,-0.3794086122736962,0.36067114909175263,,0.9438587680255207,4.021053301811341,0.2523770824236757,0.183620646344305,-0.3186722932762075,0.31074657808344724,,0.9713618042416249,7.0265463348877715,0.5166074140078769,2.295108470409522,-0.5815218951360097,0.49291591149757713,,0.9774272759377339,6.766232218317425,0.5229970124216359,0.5768880594789054,-0.30424201107677773,0.17701870176158224,,0.9449977196903884,4.861196613484359,0.2663587398942257,0.1256930325810137,-0.18722428044055922,0.22712528030024726,,0.9447165169692124,3.825456301891592,0.2602057828446625,0.12855051195034992,-0.31918687553286285,0.29116782527130747,,0.9774451693574749,6.183798065077817,0.39894446407940637,0.4980265944746126,-0.4842591329121273,0.47300569386258345,,0.9735017891385648,6.8300348897156375,0.6067365402394957,0.7977036899166554,-0.33224967490247026,0.1744971557136834,,0.9864643220242404,5.315677728514319,0.967763759636583,3.1291707565779965,0.8707376046077958,1.611125603460581,,0.9454532625240607,5.467058432549983,-0.0006067741806093656,0.11481612461574955,-0.47811177798259696,0.4061103645221734,,0.9709584958562336,6.767399650407413,0.7403482644710274,1.0993065266471138,-8.389395300082713e-05,0.36259564544294454,
1976-04-01,0.04,0.1,0.02,0.3,5.538571428571428,4.8566666666666665,5.1761904761904765,56.1,43.6518,7.56,1.8533507464906176,7.7,56.9,101.02010785608,84.6,1976,2,4,29250.0,43.4113077582897,56.04731820695692,7.857187078259025,0,0,0,0,0,0,0,0,0,56.181540610202944,43.4803975477034,7.809654147196299,57.72782831294767,57.22892021318449,0.9364587842527389,3.537892441801455,0.33072869269395255,0.2553198920673769,-0.21903176607021954,0.30177388980663733,,0.9486096486007976,4.2939895113879665,0.19915592517747688,0.12222953274535223,-0.3794213960158733,0.3587020663893684,,0.9430586144263958,4.00647862707817,0.24831363921031202,0.1719422968449727,-0.3189404558282391,0.3038135209433996,,0.9723081340842196,7.089989568814907,0.5191814799503953,2.2429118059266764,-0.581521670613206,0.49283481988348754,,0.9769705128921332,6.713019095403312,0.5223750667359676,0.5834720938779973,-0.3068934208255246,0.1803474794787848,,0.9469308976618579,4.94380001834254,0.26775215737810637,0.12193193751371705,-0.18536813208599692,0.2278003577070152,,0.944643471941895,3.802155634855052,0.2602736008757051,0.1287523090248465,-0.3191980612611328,0.29117684716179676,,0.977113208134777,6.328742790295416,0.39630508199484427,0.48809348084076803,-0.4759817884373087,0.4710083821525774,,0.9747136629570247,6.938647979862471,0.6075055243707301,0.8027397811678804,-0.3322496749024702,0.17449715571368338,,0.9861568171442977,5.276763858536448,0.9690621083082548,3.1623629552370742,0.8729759497785787,1.5900106122438953,,0.9455017663961345,5.454266685050705,-0.0006012050747703714,0.11487023663581976,-0.4781117779825969,0.40611036452217336,,0.9711115487864418,6.736896856812867,0.7403621069952384,1.1020150008485738,-8.311722391656535e-05,0.36259368928847513,
1976-05-01,0.1,0.08,0.02,0.0,5.9845,5.203,5.6205,56.4,43.8315,7.9,1.844232555175214,7.4,57.5,101.079164034251,83.3,1976,2,5,29278.33333333333,43.52675085852784,56.394576736643664,7.737506397998157,0,0,0,0,0,0,0,0,0,56.44592468650225,43.73081549672095,7.770805402518811,57.9810947175484,57.583675238183744,0.9364589120438175,3.5378925431388435,0.32018535373614065,0.2590749621422851,-0.23152070886097578,0.27927033925344275,,0.9495655266056179,4.296716806392466,0.1953950049585813,0.12181035743972991,-0.38069424885312647,0.34783819118823434,,0.943861393749186,4.008173618270936,0.23998282528804515,0.17392361309792112,-0.3255444555110013,0.2837622196425846,,0.9726746005499696,7.148461328131039,0.5133148738939411,2.23834927043605,-0.5716342592095525,0.456739758727742,,0.9766510836133414,6.668728233125953,0.5229235306911567,0.5879235232362474,-0.30727783132269687,0.180460042319515,,0.9434047961020913,5.004038289508715,0.25140641973154076,0.11866447781760874,-0.18628151021617328,0.2189095446878581,,0.9448592370655131,3.788681068955086,0.2599762545421015,0.1281442166425161,-0.3190212523396108,0.2898784625447649,,0.9799131147936052,6.467817035700354,0.38020307837623213,0.4972916741639019,-0.47679289172097833,0.47111932986459987,,0.9747645178565496,7.0297561061154585,0.6035674003046261,0.7892754794920103,-0.3284416661974475,0.1742589114839557,,0.9860391007474115,5.246957429276568,0.9694012413438333,3.172767717077499,0.8763447303961056,1.5884804120528428,,0.9456301272050156,5.450902489660338,-0.0006773723387664564,0.11824936402703959,-0.47782146963917715,0.40936689694130896,,0.9714948413095211,6.723560028180699,0.7400944685901651,1.0967979282108886,-5.4541083229787264e-05,0.3524638806795567,
1976-06-01,0.08,0.02,0.06,0.0,6.115454545454545,5.407727272727272,5.765454545454546,56.7,43.8775,7.86,1.852198207414029,7.6,58.7,101.086252152131,83.3,1976,2,6,29306.666666666668,43.88431121058105,56.67721486211792,7.701095520088318,0,0,0,0,0,0,0,0,0,56.72122053914988,43.98601304916886,7.734233828144767,58.24701772637098,58.64640753537613,0.9363488355874847,3.5366063030279538,0.32272409073548597,0.26194874531235346,-0.2400534897528062,0.28492987605522113,,0.9499110572056494,4.302221928471551,0.19838504758888484,0.12178399065509436,-0.3826797940153879,0.34977613741170693,,0.944017246940626,4.010789932691604,0.24268551047583753,0.1752103556228909,-0.331655209479003,0.288565941839394,,0.9730303790111131,7.20168746552087,0.5148506131578838,2.2298765397334015,-0.5718664591557855,0.4568125350379453,,0.9767360698292024,6.638883862637794,0.5226706367937705,0.5863467942101425,-0.3065197505641123,0.1796351826923085,,0.9445664405672944,5.062978071085247,0.2471945513316403,0.11494792732748836,-0.20698144498282903,0.22055498685593522,,0.9447439220600593,3.776108116547005,0.2596826949805567,0.12843758934030533,-0.31943134571517995,0.2922755893083754,,0.9786823340416616,6.576099351603273,0.3640671345421155,0.4693394678495846,-0.49223847868937565,0.47977949628414185,,0.9737530240000212,7.092512337500807,0.5982804243053511,0.7523620851257586,-0.31355371931521947,0.17037058241412548,,0.9860510151082382,5.227428058787341,0.969312869614939,3.168909734629681,0.8796118666645515,1.5966265173912644,,0.9456456960290314,5.448775548351388,-0.0007621925267400711,0.11832334415802796,-0.478138590895912,0.41329516977273817,,0.971862570599106,6.724089929264557,0.740157661047883,1.0927256413110562,-3.60475650465015e-05,0.3524642504687612,
1976-07-01,0.02,0.02,0.3,0.5,5.818095238095238,5.23,5.527142857142857,57.0,44.1248,7.83,1.88413428020897,7.8,59.2,101.065842159589,83.3,1976,3,7,29335.0,44.1553380894696,56.94317212641431,7.822368455003168,0,0,0,0,0,0,0,0,0,57.00926216371151,44.247383948889656,7.699552479554357,58.53591182493925,59.32496403491819,0.9360619026381367,3.5364025708383484,0.319111764164174,0.2517202507873154,-0.23267350211811952,0.2690777131883257,,0.9495918434144961,4.308429162237367,0.19624030092312247,0.11949062205312629,-0.3791163401155829,0.33927398755768107,,0.9435918352456523,4.0139525316553515,0.24032278788648737,0.1709037774484097,-0.3261454158516245,0.277188826288346,,0.9733759301245525,7.250480533370876,0.5163490140832453,2.225030136180961,-0.5718625200921342,0.45687017384458556,,0.9762198095593156,6.611862265669478,0.5213960384463195,0.5875122973033591,-0.30743950835281314,0.1770905995729178,,0.9455170744053533,5.115689220735457,0.24779979659199605,0.11616148328997611,-0.20742646753426705,0.22026798308454748,,0.9438146570823271,3.755855271943605,0.2595688458343811,0.12552406266634417,-0.3179261359556828,0.2879209503636544,,0.9774558367356861,6.6542138044714605,0.3683141028989098,0.4502766399161445,-0.4924108062759404,0.4800250754140261,,0.9740946995539933,7.148088168298146,0.6025414781308838,0.7563171500145388,-0.32174210969834427,0.17642308752076416,,0.9861269855897651,5.216986936200837,0.9691893174141452,3.1602490848837337,0.8809596208957847,1.601030968183128,,0.9456609728894272,5.447564162865443,-0.0007553832474936181,0.11835084680072634,-0.47813859089591193,0.4132951697727381,,0.9722157375163388,6.735970428597982,0.7402196773242354,1.0898748691181872,-3.57228523602794e-05,0.35246459844562666,
1976-08-01,0.02,0.06,0.0,0.0,5.641363636363637,5.142727272727273,5.40090909090909,57.3,44.4262,7.77,1.873320150167653,7.8,59.2,101.034888199224,89.7,1976,3,8,29379.666666666668,44.46550182483272,57.2383219999515,7.60589377235133,0,0,0,0,0,0,0,0,0,57.30659704437309,44.51679776369125,7.666041051005373,58.852120586337904,59.26569060521846,0.9357615163892099,3.5353279163026197,0.32168861778093044,0.25225668318342515,-0.2346119135758546,0.2698306386842589,,0.9494748107732718,4.31557981027278,0.19702590832594513,0.12000636894962138,-0.3800983054025924,0.3392887187242102,,0.9433726940998062,4.017800964648286,0.241778757625989,0.17125289138982794,-0.3274174453592921,0.27814186820511216,,0.9737116892030813,7.294887648045906,0.5178114171692817,2.218640088592226,-0.571858651261505,0.45681509427251804,,0.9755345938381064,6.584172793171141,0.5220592569171408,0.5887848751356551,-0.3067287224265016,0.17683342381282874,,0.946655619983038,5.1639317446280915,0.24841564113690234,0.11586353293081647,-0.20744314963343197,0.21865810978400108,,0.9442533945711605,3.7480896183933896,0.25801856476945073,0.12710521815971706,-0.3190361089738071,0.293738449111014,,0.9780015937058256,6.721744115104418,0.3667987140252738,0.4497545019966462,-0.48854961832061,0.45836853912941866,,0.9752575030261763,7.207807677875799,0.5998572347576081,0.7456877672054667,-0.3081936685288634,0.16877661761300358,,0.9862218676499137,5.213561508590793,0.9691393586951422,3.1524167833061782,0.8812801305519417,1.601397013907034,,0.9425271443886626,5.408047061256436,-0.00029451892982088594,0.12472157017601122,-0.47120664881795515,0.40733899578274585,,0.9723977042552812,6.754913106757714,0.7401738868173118,1.0900760713841537,-4.878070116002577e-05,0.3499545237811083,
1976-09-01,0.06,0.3,0.0,0.0,5.501904761904761,5.083333333333333,5.3047619047619055,57.6,44.5711,7.59,1.8974947818803751,7.6,59.2,101.022408058218,89.7,1976,3,9,29424.33333333333,44.79702077232843,57.55315636404665,7.545039343238426,0,0,0,0,0,0,0,0,0,57.60992825209823,44.79497134772227,7.631834910114922,59.192236037067545,58.89323180329036,0.9354833943151024,3.5332751071575927,0.32283680941275655,0.25484677196904615,-0.23442917129386467,0.26909132475787373,,0.9494376718130119,4.323371098583656,0.197292327332075,0.12024118734673123,-0.3800191942201339,0.3394165157723583,,0.9432324078384322,4.0219947308563935,0.24235226206588625,0.1725285080156622,-0.32730762944759184,0.27782198265791697,,0.9740380678697211,7.3352974427057696,0.5192390996689625,2.212869726155084,-0.5718548508022199,0.45686375653361727,,0.9753784591024842,6.564228927309932,0.5227404237866491,0.5904495765439846,-0.30678460842947125,0.176156720373592,,0.9485000333468468,5.2149717443698265,0.24984329676456776,0.11470663646563117,-0.20664597103927157,0.21887012732788902,,0.9435335044773449,3.737636103484437,0.2565260426902222,0.12563654277949293,-0.32178493838802913,0.30141393544614214,,0.9799634446771763,6.795771461217361,0.36399045273780767,0.44522339718099546,-0.47730502903766964,0.4637555319869376,,0.9763119855997329,7.269071905006542,0.6006619298468153,0.7393542891276382,-0.30819366852886343,0.16877661761300364,,0.9862714870911949,5.214635788106643,0.9692149449146549,3.1495738631750476,0.8803984469233765,1.6019434865991706,,0.9428434643857476,5.38063170376295,-0.00011955274446096993,0.12480873380401451,-0.47876893619417704,0.40426826866791427,,0.9725803343896939,6.7794801418164745,0.740174447346531,1.090175870319616,-6.62165480106836e-05,0.3499542286149393,
1976-10-01,0.3,0.0,0.5,0.0,5.188000000000001,4.9185,5.0605,57.9,44.56,7.41,1.856777827839336,7.7,59.2,101.052211902893,89.7,1976,4,10,29469.0,44.89353847918393,57.91216219535759,7.585182874186271,0,0,0,0,0,0,0,0,0,57.917146423577776,45.08176329424072,7.593946421428801,59.54953682443792,58.8095979238872,0.9342792829436201,3.5227880195560144,0.32366922109648694,0.2532205596976098,-0.23439297879739174,0.26355116499672004,,0.9490384878983628,4.3289451015560925,0.19757568401841522,0.1203724759615802,-0.37996593263167566,0.3393728238024516,,0.9424545252108527,4.021471875137207,0.24291508334640513,0.17246550647340317,-0.32720467048781615,0.2758540520338529,,0.9743554555900618,7.371735637619774,0.5206332792687437,2.2055630767694403,-0.5718511169178183,0.4568028968381565,,0.9757237506845468,6.558927871340676,0.522102051461939,0.5868260612802685,-0.304681934388618,0.17429971073212377,,0.9498597945282282,5.262639391339308,0.255685870214229,0.11586437918217268,-0.20665744015143903,0.2188768074248342,,0.9445100643435768,3.7423948190171763,0.25132328717509156,0.12324026416937356,-0.3240649378817868,0.3006603250283406,,0.9795953085315773,6.851429359003931,0.3598843683871825,0.4428608213129253,-0.48042246163247954,0.483444416660974,,0.9772720482475097,7.331043788070734,0.6014494493345639,0.7370710022481743,-0.3081936685288635,0.1687766176130037,,0.9862256983290967,5.217916806241005,0.9691741550475771,3.1497422917294142,0.8790562519330083,1.6075595925100268,,0.9431513690088905,5.363790574868393,-0.00011851318813953942,0.1247041828481845,-0.47876893619417704,0.4042682686679142,,0.9727634417402584,6.807277587594775,0.7401749971161881,1.0901986096557084,-6.563575109282317e-05,0.3499539727595165,
1976-11-01,0.0,0.0,0.0,0.0,5.001578947368421,4.752631578947368,4.878947368421053,58.1,45.2454,7.29,1.8509415868854329,7.8,59.2,101.148264523131,87.0,1976,4,11,29562.33333333333,45.51252171672021,58.198419973772026,7.56791843361436,0,0,0,0,0,0,0,0,0,58.22693632688742,45.37647541781375,7.550453390065939,59.91945515799053,59.18520067262974,0.9336588407458813,3.5102172166467893,0.3263661269011886,0.2567869884359003,-0.23513302516273174,0.26176584866293584,,0.948597708553168,4.331717849028223,0.198735619017246,0.12151446956207919,-0.3799583665654388,0.33936933969893546,,0.9419184857275835,4.018317331703749,0.24481180241679537,0.17449208931316262,-0.32746598336049754,0.275812548035615,,0.9748823898373208,7.407698247481708,0.5200918705633755,2.20417608068218,-0.5692000328065492,0.45452179919715474,,0.9736577574186676,6.532440195596725,0.5072344215255656,0.5724821899044498,-0.3021954278681226,0.17344538773737184,,0.9505972916069702,5.303116597629059,0.2600902912541691,0.11625479751783095,-0.20654923555051807,0.219485312437729,,0.9446746995730774,3.7490234739802317,0.25237560919121454,0.12406047010695043,-0.32867426290344015,0.29869494387003453,,0.9792450116585305,6.890951561078336,0.3605540035447723,0.44164619745830197,-0.4804708323945613,0.4835192605311968,,0.978149327607396,7.3934650563804425,0.602220335606465,0.7385481415713743,-0.3081936685288634,0.16877661761300358,,0.9860158080095487,5.22114431878836,0.9686422313553346,3.1466303572363636,0.877334420046404,1.619860388662001,,0.9441744795495007,5.368479705088938,-0.00018963670671696275,0.12543298984081114,-0.4775543385909425,0.3953547690074261,,0.9724833988301328,6.830179659776536,0.7382277401383381,1.084174028547326,-0.00011809296262595969,0.34887117681893615,
1976-12-01,0.0,0.5,0.0,0.0,4.637272727272727,4.346363636363637,4.512272727272727,58.4,45.731,6.87,1.8984771096773552,7.8,60.0,101.30383796982,87.0,1976,4,12,29655.666666666668,45.87202538919587,58.51582063133169,7.643877709333417,0,0,0,0,0,0,0,0,0,58.53868073816039,45.67729463556391,7.500271087671589,60.30261386989745,60.16693515208664,0.9315915404278454,3.481551820357469,0.3278290195902863,0.25915005274497965,-0.23574578847842165,0.2637770671319756,,0.9466375025297801,4.31708283442191,0.20054817244194417,0.12347414929814735,-0.3792473040306633,0.33918170874571146,,0.9400780511377157,3.999319600382686,0.24657925666113006,0.17752504551579398,-0.3274710317245499,0.27759472130704543,,0.9751664466907954,7.440104562185588,0.518002955761181,2.196852113531656,-0.5711168693335142,0.4577339155709353,,0.9723251243646976,6.495042586768653,0.5165881064258885,0.5803674991043098,-0.3104311103606608,0.17915078749598282,,0.9511599020550512,5.318141500861681,0.2623803988163015,0.11320565386592009,-0.20655278402846936,0.22051119848328393,,0.9430729736893216,3.748533432723822,0.2492761915768414,0.12282530700565833,-0.32179486229198817,0.3010847237859889,,0.9796761352523728,6.9281794459170944,0.35992180677993474,0.4412677078085376,-0.47955390334572434,0.4809496828402015,,0.9778081973377378,7.44094764263079,0.5946339605810178,0.7170186840300803,-0.30224284988097433,0.1620127856894689,,0.9856208880550468,5.222200058787897,0.9678295920310315,3.136547072989039,0.8789639501232244,1.6406815609263736,,0.9443033053748159,5.374104362727205,-0.0003018193057894623,0.12532183280816075,-0.47887733305319197,0.39114143850754757,,0.9722332467412537,6.847223619584476,0.738939044559925,1.0814600587779197,-0.00021057574292231802,0.3488705352367904,
1977-01-01,0.5,0.0,0.0,0.06,5.000952380952381,4.617619047619048,4.826666666666666,58.7,45.4156,7.21,1.897342115652728,7.5,60.0,101.488041907012,87.1,1977,1,1,29749.0,45.33122000698923,58.82654499088549,7.50952052615376,0,0,0,0,0,0,0,0,0,58.85219041545394,45.98013799544698,7.443708137321186,60.704079088438135,60.32635020780839,0.9341842503218909,3.4854120759431915,0.3184478887535167,0.25629763243754655,-0.2359514111316819,0.2732846673955786,,0.9483164139470273,4.323015743608385,0.19432873143098367,0.12125430486234384,-0.3789434251384844,0.33664837790226165,,0.942203561435464,4.005951557704232,0.23971183801869508,0.17546453710444665,-0.3266706457347619,0.28141398919550636,,0.9754437186027588,7.4698877720664445,0.5193495454302123,2.1941468887062667,-0.5712234408290502,0.45798381190529064,,0.9739211029233629,6.490259296728728,0.5020663653286089,0.5485734455208091,-0.2885029748773653,0.17198092637241244,,0.9496359185646664,5.34446569353969,0.2334193510184525,0.1008714083025712,-0.2186983450302459,0.20800876048769315,,0.9433162063954799,3.7511040985301913,0.24879819838170486,0.1228023998699439,-0.3262378851102628,0.3095941044602625,,0.9819556131458261,6.987877948902446,0.353343767981603,0.42547438156192363,-0.4662453518320715,0.4691968064564576,,0.978641830344435,7.49215015442118,0.5900037118998572,0.7142266752527449,-0.31552238805970084,0.16475954555580247,,0.985095219314875,5.219655843281022,0.9674300503470699,3.125162069940774,0.8807078804236556,1.6546640386883058,,0.9444012072424841,5.380437532008903,-0.00029500703144532477,0.12540424092746574,-0.4787811231857771,0.3912015575635844,,0.972012994968221,6.859340012034325,0.7396342329212896,1.0814799728275908,-0.00020877583825731224,0.3488698797624921,
1977-02-01,0.0,0.0,0.0,0.12,5.163157894736842,4.665263157894737,4.897368421052631,59.3,46.1358,7.39,1.867679071520942,7.6,60.4,101.67680771508002,87.1,1977,1,2,29917.33333333333,45.98031752749449,59.20965481567573,7.6396369170266,0,0,0,0,0,0,0,0,0,59.1668307731614,46.27978138588853,7.381932750289765,61.12976763561488,60.59363448456405,0.9352781847418212,3.498051601700943,0.32102949798591635,0.25980775860684663,-0.24146349580306417,0.2761047247776803,,0.9488503275347002,4.333538701354089,0.19493223688217734,0.12179241243502038,-0.3830588485711921,0.3379874541246561,,0.9429254997879616,4.018765637784237,0.24069521614986775,0.176620077029392,-0.3314655743796552,0.2830577839466347,,0.9750915616273201,7.488744102826152,0.5024465001639675,2.025645318368733,-0.5507024032059109,0.44004854023103307,,0.9716796385911239,6.460792746391213,0.47569238296213157,0.533094855154451,-0.3178904402706816,0.1868983434891881,,0.9486369480538984,5.363053012033004,0.2410468995627189,0.11007779585717835,-0.23211487355678562,0.2085526893162005,,0.9441557536341962,3.759999851371609,0.24821154295395956,0.12289676505934957,-0.32230192096902577,0.3052762356849214,,0.9815689282758261,7.036794235160717,0.34767278853821065,0.4211417808230369,-0.4742075407988729,0.47601419433549846,,0.9788691997874797,7.5389419680966725,0.5889413031946568,0.7134361550494405,-0.32354267124163333,0.17317021526671672,,0.9845078072328697,5.213136124667295,0.9674673491805754,3.118066932711962,0.8808512514458612,1.6560688840850286,,0.9445294069067133,5.387736248661018,-0.00028844136773652093,0.12543804590467625,-0.47878293390108273,0.39130400005434707,,0.9710739552890018,6.857168637839725,0.7341156521062755,1.0644080854657343,-0.00034797470983710167,0.3356584013773497,
